"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SD,46,St. Francis,town,"=""57140""",47,0,47,"128,162",11,"6,764",33,"43,432",0,0,0,47,"223,448",0,0,43,0,40,6,40,0,6,35,0,0,10,8,8,7,6,0,0,0,0,0
SD,46,St. Lawrence,town,"=""57180""",11,0,11,"23,059",4,"2,677",4,"6,774",0,0,0,4,"32,518",0,"3,090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,St. Onge,CDP,"=""57260""",9,0,9,"13,781",2,"1,542",4,"6,840",0,0,0,4,"23,311",0,"1,134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Salem,city,"=""57340""",77,0,77,"161,231",23,"19,442",45,"62,411",0,0,0,74,"313,773",0,"5,150",62,0,0,36,39,0,42,29,0,25,0,0,0,0,0,0,0,0,0,0
SD,46,Scotland,city,"=""57940""",45,0,45,"85,016",16,"12,849",23,"35,531",0,0,0,42,"169,913",0,"2,942",36,0,0,19,27,0,24,18,0,17,0,0,0,0,0,0,0,0,0,0
SD,46,Selby,city,"=""58140""",26,0,26,"47,012",6,"6,666",6,"19,057",0,0,0,24,"88,472",0,"1,455",19,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Sherman,town,"=""58580""",4,0,4,"7,874",1,"1,073",2,"2,896",1,0,0,4,"15,024",0,545,3,0,1,2,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
SD,46,Shindler,CDP,"=""58590""",23,0,23,"55,433",8,"5,828",15,"22,160",5,2,4,22,"109,008",0,862,20,0,6,13,10,0,12,11,0,5,1,3,4,3,3,3,3,2,2,0
SD,46,Sinai,town,"=""58900""",6,1,6,"10,888",2,"1,271",3,"3,760",0,0,0,6,"22,601",0,314,6,0,2,1,5,0,4,2,0,2,0,1,1,0,0,0,0,0,0,0
SD,46,Sioux Falls,city,"=""59020""","12,914",237,"12,914","27,704,374","4,126","3,260,795","7,588","9,891,348","1,493",739,"1,250","12,615","54,808,953",296,"318,108","11,250",117,"3,796","7,028","5,484",378,"5,047","6,552",0,"1,681","1,328","1,926","2,211","1,331","1,395","1,399","1,365","1,031",768,0
SD,46,Sisseton,city,"=""59260""",387,0,387,"958,685",120,"99,434",265,"330,005",26,0,11,377,"1,794,921",0,"7,529",355,0,195,192,194,0,143,215,0,41,47,67,65,38,44,42,42,23,17,0
SD,46,Soldier Creek,CDP,"=""59700""",23,0,23,"63,382",6,"4,812",16,"20,087",0,0,0,22,"109,950",0,95,21,0,18,4,18,0,4,17,0,0,4,4,4,3,0,0,0,0,0,0
SD,46,South Shore,town,"=""59940""",16,0,16,"41,845",5,"3,541",11,"22,895",0,0,0,16,"88,843",0,24,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Spearfish,city,"=""60020""",721,0,721,"1,297,390",163,"123,137",338,"414,666",70,37,78,689,"2,405,173",32,"40,930",580,0,205,456,251,15,357,285,0,131,124,155,145,63,61,53,42,30,47,0
SD,46,Spencer,city,"=""60060""",9,0,9,"23,832",2,"1,581",4,"7,812",0,0,0,4,"37,621",0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Spring Creek,CDP,"=""60500""",16,0,16,"44,755",4,"2,362",11,"15,167",0,0,0,16,"78,029",0,0,15,0,14,2,14,0,2,12,0,0,3,3,3,2,2,0,0,0,0,0
SD,46,Springfield,city,"=""60660""",47,0,47,"98,660",6,"12,273",27,"35,582",0,0,0,42,"188,861",0,"3,251",37,0,16,25,22,0,21,22,0,16,0,0,0,0,0,0,0,0,0,0
SD,46,Stickney,town,"=""61700""",18,0,18,"33,669",4,"5,454",10,"16,238",0,0,0,16,"69,956",0,"1,071",15,0,0,0,15,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0
SD,46,Stockholm,town,"=""61740""",11,0,11,"25,520",2,"1,441",5,"16,906",0,0,0,5,"46,598",0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Storla,CDP,"=""61940""",1,0,1,"1,286",1,77,1,555,0,0,0,1,"2,220",0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Sturgis,city,"=""62100""",546,0,546,"1,100,302",148,"116,281",298,"373,488",47,26,49,528,"2,055,098",18,"29,850",468,0,193,306,233,0,268,223,0,121,72,93,102,61,58,49,37,31,38,0
SD,46,Summerset,city,"=""62155""",111,0,111,"235,617",39,"31,971",67,"88,331",11,0,12,106,"452,561",0,"4,897",94,0,33,70,36,5,62,43,0,28,9,19,19,11,7,12,8,8,9,0
SD,46,Summit,town,"=""62220""",29,0,29,"74,969",10,"9,128",21,"33,857",0,0,0,28,"149,183",0,407,26,0,14,10,19,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Tabor,town,"=""62820""",22,0,22,"39,841",5,"9,280",5,"9,265",0,0,0,19,"74,496",0,"3,027",18,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Tea,city,"=""63100""",240,0,240,"553,107",98,"88,334",157,"205,050",44,0,40,231,"1,130,290",0,"5,238",219,0,61,150,90,0,108,125,0,51,16,26,36,20,25,37,29,23,27,0
SD,46,Timber Lake,city,"=""63620""",39,0,39,"98,728",13,"9,756",25,"30,689",0,0,0,38,"161,779",0,"1,268",32,0,13,0,28,0,19,17,0,13,0,0,0,0,0,0,0,0,0,0
SD,46,Tolstoy,town,"=""63700""",1,0,1,"1,296",1,69,1,433,0,0,0,1,"2,078",0,202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Toronto,town,"=""63740""",15,0,15,"28,176",3,"2,078",5,"8,363",0,0,0,13,"44,518",0,"3,387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Trent,town,"=""63940""",13,0,13,"32,029",3,"2,363",4,"15,354",0,0,0,11,"63,197",0,"1,928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Tripp,city,"=""64020""",37,0,37,"69,874",5,"7,817",19,"26,015",0,0,0,33,"126,495",0,"2,476",29,0,0,14,22,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0
SD,46,Tulare,town,"=""64300""",12,0,12,"25,976",4,"2,815",4,"11,813",0,0,0,12,"48,886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Twin Brooks,town,"=""64700""",4,0,4,"7,086",1,806,2,"3,432",0,0,0,2,"13,377",0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Two Strike,CDP,"=""64840""",13,0,13,"35,940",3,"1,897",9,"12,179",0,0,0,13,"62,660",0,0,12,0,11,2,11,0,2,10,0,0,3,2,2,2,2,0,0,0,0,0
SD,46,Tyndall,city,"=""64860""",61,0,61,"115,824",23,"23,322",33,"40,801",0,0,0,57,"247,419",0,"2,097",52,0,16,26,35,0,28,30,0,16,0,0,0,0,0,0,0,0,0,0
SD,46,Utica,town,"=""65780""",4,0,4,"9,242",2,"1,186",2,"2,957",0,0,0,4,"16,130",0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Vale,CDP,"=""65900""",12,0,12,"23,305",3,"3,534",3,"9,098",0,0,0,11,"45,167",0,572,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Valley Springs,city,"=""66260""",37,0,37,"80,979",13,"10,521",21,"32,334",0,0,0,35,"159,738",0,"1,234",29,0,0,20,15,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Veblen,city,"=""66540""",28,0,28,"62,087",5,"6,740",18,"22,054",0,0,0,27,"105,467",0,239,23,0,0,0,18,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Vermillion,city,"=""66700""",539,0,539,"954,082",116,"93,881",262,"322,793",44,46,80,518,"1,804,470",21,"23,190",470,0,162,331,199,0,224,271,0,99,92,123,102,37,45,34,33,35,33,0
