"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
OR,41,Sumpter,city,"=""71000""",10,0,10,"23,116",3,"2,027",6,"7,848",1,0,0,10,"37,496",0,271,9,0,4,5,5,0,4,5,0,2,1,2,2,1,1,1,1,1,1,0
OR,41,Sunriver,CDP,"=""71250""",109,0,109,"185,089",27,"21,572",48,"61,265",0,0,9,99,"302,614",10,"9,722",81,0,32,64,41,0,58,37,0,31,19,20,18,8,9,9,8,9,7,0
OR,41,Sutherlin,city,"=""71650""",700,20,700,"1,669,818",152,"110,256",417,"559,035",28,20,31,680,"2,672,507",20,"20,374",595,0,267,404,248,48,381,273,0,113,83,105,148,111,67,60,45,46,35,0
OR,41,Sweet Home,city,"=""71950""",697,0,697,"1,672,260",167,"120,729",432,"566,173",26,20,28,674,"2,766,570",23,"16,163",580,0,295,397,260,39,319,317,0,110,87,114,126,102,59,67,50,43,44,0
OR,41,Takilma,CDP,"=""72400""",36,0,36,"85,982",5,"4,257",20,"25,649",0,0,2,33,"123,611",3,"1,938",28,0,14,19,15,3,20,14,0,11,5,7,10,5,2,2,2,2,2,0
OR,41,Talent,city,"=""72500""",602,0,602,"1,222,690",131,"99,909",297,"387,092",29,29,52,556,"1,847,698",46,"35,470",456,0,179,321,236,45,380,167,0,187,81,117,132,70,53,41,45,23,35,0
OR,41,Tangent,city,"=""72600""",94,0,94,"194,699",27,"21,648",51,"67,732",0,0,0,91,"337,764",0,"4,923",78,0,33,59,32,0,44,43,0,0,0,15,21,0,0,0,0,0,0,0
OR,41,Terrebonne,CDP,"=""72800""",71,0,71,"128,195",17,"13,870",32,"38,588",4,0,4,67,"213,790",5,"3,693",58,0,20,40,28,0,39,24,0,19,9,14,16,7,6,5,5,4,5,0
OR,41,The Dalles,city,"=""72950""","1,271",23,"1,271","2,937,394",353,"266,374",744,"997,293",92,31,72,"1,240","4,911,647",31,"22,822","1,058",0,393,724,468,79,580,578,0,159,110,232,256,161,133,114,96,88,75,0
OR,41,Three Rivers,CDP,"=""73225""",183,0,183,"310,184",45,"36,151",81,"102,672",0,0,16,166,"507,140",17,"16,292",136,0,54,108,68,0,97,62,0,53,32,34,31,14,16,16,14,14,11,0
OR,41,Tigard,city,"=""73650""","2,479",54,"2,479","4,890,661",636,"474,631","1,244","1,580,940",135,149,219,"2,336","8,136,682",139,"136,693","2,007",0,723,"1,513",847,103,"1,224",979,0,539,260,448,499,266,232,208,209,165,146,0
OR,41,Tillamook,city,"=""73700""",376,10,376,"815,473",99,"84,260",212,"282,674",17,12,18,362,"1,379,500",14,"11,054",307,0,151,228,146,0,157,171,0,64,45,66,76,39,31,37,26,23,30,0
OR,41,Toledo,city,"=""74000""",255,0,255,"585,289",64,"43,832",153,"181,236",0,0,0,243,"918,352",0,"11,470",204,0,111,143,100,0,116,109,0,51,21,54,58,29,27,26,17,0,0,0
OR,41,Trail,CDP,"=""74400""",57,0,57,"127,678",13,"7,517",31,"38,417",0,0,0,53,"193,648",0,"1,947",46,0,16,27,27,0,35,17,0,16,1,2,13,1,1,1,0,0,1,0
OR,41,Tri-City,CDP,"=""74650""",312,0,312,"680,903",81,"64,011",180,"235,761",8,0,18,303,"1,172,245",9,"11,475",256,0,119,197,97,18,138,143,0,42,31,59,55,43,38,21,22,22,19,0
OR,41,Troutdale,city,"=""74850""","1,205",19,"1,205","2,778,164",359,"262,213",733,"1,070,217",72,77,74,"1,162","4,607,909",43,"46,259","1,017",0,366,684,485,37,582,501,0,251,117,165,222,124,134,138,105,101,92,0
OR,41,Tualatin,city,"=""74950""","1,288",40,"1,288","2,766,564",424,"322,783",735,"937,375",89,71,118,"1,236","4,779,578",52,"55,103","1,088",0,434,823,423,42,571,589,0,230,109,211,230,143,146,134,140,80,89,0
OR,41,Turner,city,"=""75150""",102,0,102,"216,751",30,"24,593",60,"80,186",0,0,8,97,"368,373",0,"6,234",83,0,38,63,38,0,51,39,0,24,10,19,12,12,12,9,9,0,11,0
OR,41,Tutuilla,CDP,"=""75185""",35,1,35,"83,863",11,"7,912",22,"27,768",2,1,2,34,"146,211",1,616,30,0,16,20,15,1,14,18,0,4,3,6,6,4,5,3,3,2,2,0
OR,41,Tygh Valley,CDP,"=""75500""",13,0,13,"27,156",5,"2,739",7,"8,420",0,0,0,13,"44,343",0,820,10,0,0,6,6,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,Ukiah,city,"=""75550""",13,0,13,"31,198",5,"3,909",9,"11,253",0,0,0,13,"56,905",0,574,12,0,6,7,6,0,6,7,0,2,0,0,0,0,2,2,0,0,0,0
OR,41,Umapine,CDP,"=""75600""",30,0,30,"75,850",10,"7,540",20,"27,066",2,1,1,29,"129,906",1,938,25,0,10,15,13,1,13,15,0,5,2,3,5,5,4,3,3,2,2,0
