"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
AZ,04,Congressional District 1,"=""0401 """,642,0,642,"1,589,535",136,"102,346",365,"519,894",0,22,26,618,"2,423,619",24,"18,720",555,0,253,289,339,0,364,225,0,162,66,114,145,84,56,59,45,36,34,0
AZ,04,Congressional District 1,"=""0401 """,137,0,137,"414,434",38,"30,082",104,"148,833",0,0,0,136,"730,203",0,"1,106",123,0,95,0,108,0,72,59,0,0,0,22,27,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,144,0,144,"357,451",9,"13,444",83,"116,767",0,0,0,137,"522,263",0,"6,971",117,0,57,78,60,0,86,38,0,57,0,37,36,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,335,0,335,"745,953",70,"56,355",177,"225,730",0,0,0,311,"1,209,409",24,"18,214",280,0,149,152,180,0,169,131,0,84,50,57,67,51,32,28,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,324,0,324,"801,284",90,"72,020",205,"310,616",0,0,22,316,"1,270,010",0,"3,921",268,0,123,150,169,0,180,123,0,90,32,56,57,40,34,22,31,23,27,0
AZ,04,Congressional District 1,"=""0401 """,646,0,646,"1,652,074",178,"142,251",427,"688,009",0,21,36,627,"2,640,952",0,"8,633",548,0,244,367,273,0,359,236,0,177,60,99,111,82,65,50,60,58,57,0
AZ,04,Congressional District 1,"=""0401 """,229,0,229,"532,433",67,"54,935",140,"191,793",0,0,0,220,"860,259",0,"4,763",190,0,83,94,121,0,144,69,0,54,0,35,46,32,27,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,330,0,330,"845,274",109,"83,058",235,"389,319",0,0,0,316,"1,431,871",0,"19,575",284,0,117,182,145,0,176,126,0,85,0,39,51,33,33,40,43,33,30,0
AZ,04,Congressional District 1,"=""0401 """,82,0,82,"184,159",9,"11,720",42,"58,835",0,0,0,79,"279,685",0,"1,039",60,0,26,49,33,0,40,31,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 ""","1,549",46,"1,549","4,326,203",411,"297,373","1,079","1,510,431",39,0,0,"1,543","7,568,704",0,"2,701","1,347",0,"1,014",315,"1,103",131,936,534,0,94,227,267,259,190,200,120,113,90,80,0
