"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NY,36,Congressional District 10,"=""3610 """,66,0,66,"76,282",4,"2,592",9,"17,877",0,0,0,49,"105,061",0,"19,233",38,0,0,27,37,0,49,0,0,35,0,0,22,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,104,0,104,"75,941",8,"5,235",9,"14,020",0,0,0,84,"152,995",0,"21,512",73,0,0,60,43,0,69,0,0,50,36,34,24,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,69,0,69,"56,754",7,"5,130",9,"13,428",0,0,0,58,"97,834",0,"12,382",42,0,0,31,35,0,44,0,0,26,0,22,0,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,89,0,89,"165,270",9,"7,390",39,"43,824",0,0,0,73,"247,836",0,"7,674",60,0,22,22,63,0,58,24,0,36,0,20,0,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,0,0,0,"26,326",0,"2,058",0,"8,034",0,0,0,0,"52,050",0,"1,032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,819,19,819,"1,122,241",79,"54,787",229,"264,099",34,26,58,658,"1,758,657",162,"119,380",487,0,180,261,503,55,586,154,0,361,182,228,212,62,41,38,26,18,11,0
NY,36,Congressional District 10,"=""3610 """,508,21,508,"665,459",40,"30,596",124,"138,648",16,0,23,395,"980,452",113,"83,003",277,0,55,151,332,25,358,97,0,211,119,150,115,44,30,25,0,0,0,0
NY,36,Congressional District 10,"=""3610 ""","1,425",48,"1,425","2,467,226",100,"59,108",444,"596,205",34,22,35,"1,197","3,371,363",229,"142,107",856,0,48,227,"1,172",26,922,336,0,403,162,441,352,202,116,65,48,23,15,0
NY,36,Congressional District 10,"=""3610 """,599,22,599,"521,904",29,"22,258",89,"97,878",0,0,43,440,"839,286",159,"101,673",304,0,80,240,336,23,447,80,0,328,189,179,149,23,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,308,14,308,"476,206",48,"34,069",100,"123,832",21,13,15,258,"803,112",50,"43,421",200,0,44,76,219,0,200,78,0,107,49,80,62,28,25,19,25,0,0,0
