"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
OK,40,Congressional District 2,"=""4002 """,179,0,179,"487,122",35,"26,680",113,"149,395",0,0,0,174,"811,478",0,"4,203",157,0,78,72,104,0,108,62,0,64,0,30,36,31,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,345,0,345,"867,750",86,"68,224",209,"289,832",0,0,0,330,"1,547,140",0,"12,591",299,0,167,129,200,0,195,128,0,92,33,48,72,44,33,37,23,30,23,0
OK,40,Congressional District 2,"=""4002 """,21,0,21,"57,121",6,"3,816",9,"17,953",0,0,0,9,"86,133",0,"1,037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,89,0,89,"214,904",29,"25,234",58,"70,813",0,0,0,85,"398,200",0,"2,586",71,0,36,30,49,0,59,27,0,33,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,315,0,315,"824,120",89,"61,638",211,"255,234",0,0,0,309,"1,415,444",0,"4,533",279,0,134,113,184,0,181,119,0,87,30,46,67,47,36,24,28,0,0,0
OK,40,Congressional District 2,"=""4002 """,66,0,66,"178,635",9,"11,678",43,"61,998",0,0,0,63,"295,971",0,"2,432",60,0,33,0,56,0,47,0,0,29,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,119,0,119,"306,818",34,"23,110",78,"102,086",0,0,0,114,"514,674",0,"3,116",107,0,59,32,79,0,69,42,0,30,0,23,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,201,0,201,"523,118",57,"42,041",125,"159,595",0,0,0,197,"880,903",0,"1,968",169,0,73,67,114,0,86,104,0,29,0,29,41,30,25,0,21,0,0,0
OK,40,Congressional District 2,"=""4002 """,55,0,55,"148,714",9,"8,992",34,"44,013",0,0,0,53,"211,333",0,"1,665",47,0,21,0,41,0,36,0,0,24,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,61,0,61,"151,233",9,"10,546",33,"39,158",0,0,0,58,"236,926",0,"4,312",49,0,28,0,46,0,33,24,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,58,0,58,"141,353",8,"5,405",33,"38,711",0,0,0,51,"204,023",0,"2,077",47,0,23,0,39,0,43,0,0,29,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,32,0,32,"78,917",9,"8,167",9,"16,420",0,0,0,28,"100,868",0,"3,399",26,0,0,0,24,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,59,0,59,"157,524",9,"11,412",37,"59,791",0,0,0,58,"284,229",0,"1,543",55,0,22,25,33,0,33,22,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,194,0,194,"538,033",49,"44,780",125,"175,260",0,0,0,187,"872,018",0,"6,405",174,0,98,48,139,0,126,66,0,77,0,25,37,35,0,22,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,89,0,89,"234,596",27,"20,472",57,"77,396",0,0,0,82,"396,426",0,"4,439",78,0,47,26,62,0,51,35,0,27,0,0,21,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,167,0,167,"439,947",49,"38,792",105,"137,659",0,0,0,159,"718,412",0,"2,600",136,0,66,0,138,0,103,53,0,68,0,22,37,23,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,75,0,75,"152,999",9,"16,492",40,"53,370",0,0,0,74,"286,812",0,"2,339",65,0,37,27,41,0,39,33,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,58,0,58,"152,056",9,"9,717",33,"47,786",0,0,0,54,"248,409",0,"2,418",49,0,29,0,42,0,36,22,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,103,0,103,"274,793",35,"30,419",67,"78,715",0,0,0,100,"482,560",0,"5,377",91,0,54,38,63,0,53,46,0,35,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,375,0,375,"1,026,882",102,"74,887",240,"326,463",0,0,0,366,"1,691,569",0,"10,827",325,0,162,117,247,0,208,151,0,121,25,47,76,50,62,33,31,31,0,0
OK,40,Congressional District 2,"=""4002 """,74,0,74,"200,955",9,"13,764",52,"69,068",0,0,0,73,"341,211",0,"4,722",67,0,40,26,46,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,86,0,86,"203,354",9,"9,829",46,"58,330",0,0,0,80,"334,617",0,"2,957",73,0,37,34,46,0,59,23,0,35,0,0,25,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,594,0,594,"1,456,673",153,"117,352",383,"449,665",0,0,0,578,"2,489,231",0,"14,274",503,0,275,183,327,84,340,225,0,155,60,109,117,83,55,55,43,38,32,0
OK,40,Congressional District 2,"=""4002 ""","2,237",34,"2,237","5,811,873",616,"441,649","1,445","1,854,181",94,78,85,"2,203","9,929,902",34,"29,849","2,052",0,"1,250","1,026","1,132",79,957,"1,094",0,398,180,358,464,323,248,253,159,145,99,0
OK,40,Congressional District 2,"=""4002 """,117,0,117,"294,601",27,"24,428",62,"78,204",0,0,0,110,"466,965",0,"9,916",105,0,55,43,70,0,59,51,0,35,0,0,24,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,59,0,59,"162,832",9,"9,736",38,"62,134",0,0,0,54,"256,977",0,"6,015",51,0,32,24,34,0,31,25,0,22,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,160,0,160,"406,601",46,"32,818",107,"142,686",0,0,0,153,"695,259",0,"2,431",141,0,75,63,95,0,100,48,0,55,0,22,28,23,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,35,0,35,"74,968",9,"6,048",22,"27,585",0,0,0,31,"127,064",0,"1,772",27,0,0,0,27,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,220,0,220,"543,000",57,"41,882",128,"169,313",0,0,0,212,"890,029",0,"4,131",186,0,93,75,142,0,127,79,0,75,24,43,37,32,23,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,219,0,219,"579,243",54,"44,084",144,"190,672",0,0,0,207,"979,908",0,"8,158",188,0,102,76,138,0,111,88,0,70,32,36,35,29,28,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 ""","1,498",40,"1,498","4,156,665",416,"302,821","1,026","1,285,367",24,26,33,"1,456","6,584,697",42,"37,335","1,322",0,887,409,"1,078",0,867,544,0,382,123,235,321,201,204,164,114,72,60,0
OK,40,Congressional District 2,"=""4002 """,253,0,253,"671,281",73,"54,667",163,"206,836",0,0,0,246,"1,110,895",0,"2,686",224,0,123,102,139,0,144,97,0,84,21,43,44,35,26,25,0,22,0,0
OK,40,Congressional District 2,"=""4002 """,417,0,417,"1,064,448",137,"120,146",275,"340,019",24,0,0,410,"1,948,426",0,"2,112",377,0,233,175,232,0,179,213,0,79,27,56,65,59,56,42,42,36,30,0
OK,40,Congressional District 2,"=""4002 """,149,0,149,"416,327",34,"24,333",99,"128,742",0,0,0,146,"638,335",0,"1,164",133,0,91,60,84,0,73,62,0,37,0,30,29,25,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,297,0,297,"730,060",75,"57,530",169,"218,863",0,0,0,282,"1,253,039",0,"7,374",262,0,151,137,155,0,159,110,0,71,35,42,63,41,40,23,21,0,0,0
OK,40,Congressional District 2,"=""4002 """,119,0,119,"307,975",43,"33,090",74,"88,708",0,0,0,114,"541,849",0,"5,712",98,0,60,29,90,0,65,50,0,27,0,22,21,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,170,0,170,"430,882",38,"26,858",107,"130,877",0,0,0,163,"723,623",0,"1,647",146,0,81,64,106,0,90,65,0,46,0,29,32,25,25,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,126,0,126,"303,866",36,"24,810",74,"97,953",0,0,0,121,"519,517",0,"5,043",113,0,72,40,85,0,67,52,0,36,0,21,25,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,69,0,69,"202,376",9,"15,172",43,"55,923",0,0,0,68,"319,177",0,142,60,0,38,27,42,0,38,28,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,236,0,236,"637,308",67,"47,340",161,"193,284",0,0,0,231,"1,053,577",0,"8,427",211,0,130,85,145,0,143,83,0,55,22,36,35,39,40,21,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,76,0,76,"179,864",21,"14,650",42,"54,041",0,0,0,68,"303,745",0,"4,964",63,0,39,27,47,0,43,26,0,28,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 ""","1,069",0,"1,069","2,821,532",239,"181,833",693,"874,506",36,27,34,"1,043","4,608,871",26,"19,549",972,0,580,464,604,0,483,483,0,225,105,186,246,165,104,81,72,52,55,0
OK,40,Congressional District 2,"=""4002 ""","1,390",31,"1,390","3,901,715",373,"242,525",940,"1,211,545",40,31,27,"1,368","6,302,562",22,"14,828","1,242",0,828,525,808,57,693,619,0,258,110,196,298,234,198,143,89,65,53,0
OK,40,Congressional District 2,"=""4002 """,58,0,58,"144,581",9,"8,261",35,"43,482",0,0,0,57,"238,970",0,657,49,0,30,24,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,45,0,45,"124,900",9,"6,329",27,"35,848",0,0,0,44,"201,143",0,323,40,0,26,0,25,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,35,0,35,"78,690",9,"7,235",9,"28,820",0,0,0,34,"135,616",0,723,27,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,63,0,63,"166,817",9,"6,437",42,"51,473",0,0,0,60,"251,142",0,323,57,0,34,26,37,0,32,27,0,24,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,147,0,147,"394,024",36,"23,562",93,"117,798",0,0,0,141,"631,228",0,"4,451",132,0,64,34,112,0,92,43,0,59,0,26,27,21,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,32,0,32,"76,710",9,"7,703",9,"20,005",0,0,0,31,"116,777",0,85,29,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,322,0,322,"873,212",97,"73,735",216,"262,825",0,0,0,317,"1,420,570",0,"4,661",287,0,168,114,205,0,177,132,0,89,23,41,51,58,44,32,27,23,0,0
OK,40,Congressional District 2,"=""4002 """,174,0,174,"472,346",61,"49,819",118,"141,017",0,0,0,171,"833,813",0,"1,306",160,0,108,36,137,0,81,84,0,34,0,0,35,30,0,23,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,4,0,4,"11,457",1,815,3,"3,695",0,0,0,4,"19,021",0,154,4,0,3,1,3,0,3,1,0,1,0,1,1,1,1,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,39,0,39,"100,889",9,"10,900",24,"27,662",0,0,0,38,"187,052",0,294,36,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,66,0,66,"197,450",9,"6,011",41,"61,296",0,0,0,62,"299,583",0,"3,220",55,0,27,25,41,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,71,0,71,"193,366",23,"17,123",48,"61,680",0,0,0,70,"325,054",0,369,63,0,24,0,50,0,52,0,0,27,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,82,0,82,"203,474",22,"15,486",53,"68,424",0,0,0,80,"367,200",0,857,77,0,46,34,46,0,46,33,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,46,0,46,"135,233",9,"5,974",31,"43,452",0,0,0,45,"227,239",0,"1,817",40,0,34,0,39,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,715,0,715,"1,872,619",206,"154,225",455,"586,629",21,22,0,694,"3,134,677",21,"14,577",647,0,426,253,453,0,301,359,0,149,68,106,147,97,80,51,64,55,42,0
OK,40,Congressional District 2,"=""4002 """,23,0,23,"54,665",9,"6,451",9,"16,545",0,0,0,21,"88,603",0,"2,317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,62,0,62,"173,576",23,"16,903",45,"63,059",0,0,0,60,"320,421",0,"1,954",54,0,41,0,43,0,34,27,0,0,0,0,0,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,667,0,667,"1,799,553",208,"154,123",444,"610,170",0,0,21,654,"3,098,079",0,"5,875",582,0,281,204,455,0,458,182,0,138,51,90,126,101,78,64,64,42,51,0
OK,40,Congressional District 2,"=""4002 """,141,0,141,"329,945",48,"42,341",86,"122,350",0,0,0,130,"582,268",0,"5,161",117,0,44,53,88,0,80,50,0,52,0,22,21,0,0,0,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,208,0,208,"516,417",52,"38,931",128,"166,548",0,0,0,203,"860,393",0,"2,202",180,0,91,70,125,0,121,72,0,42,0,42,43,28,22,22,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,269,0,269,"698,526",75,"54,355",163,"219,141",0,0,0,262,"1,208,052",0,"5,839",236,0,158,77,190,0,144,96,0,48,21,40,55,44,35,22,24,0,0,0
OK,40,Congressional District 2,"=""4002 """,227,0,227,"606,023",46,"31,875",141,"180,745",0,0,0,224,"940,422",0,"1,488",195,0,126,53,149,25,161,57,0,48,27,31,50,46,0,23,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,400,0,400,"1,052,500",110,"88,065",247,"333,255",0,0,0,391,"1,737,344",0,"6,132",353,0,191,115,265,0,247,131,0,96,35,53,78,70,36,35,39,29,25,0
OK,40,Congressional District 2,"=""4002 """,217,0,217,"598,080",45,"37,492",148,"199,741",0,0,0,211,"976,794",0,"3,111",192,0,92,44,161,0,127,81,0,50,0,36,43,36,26,21,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,196,0,196,"565,481",45,"33,049",134,"185,817",0,0,0,193,"898,917",0,"2,697",175,0,119,39,147,0,147,44,0,47,0,32,36,21,32,21,0,0,0,0
OK,40,Congressional District 2,"=""4002 """,210,0,210,"576,240",57,"43,313",133,"201,111",0,0,0,199,"923,513",0,"3,714",180,0,102,42,159,0,137,64,0,69,0,33,38,33,22,0,22,0,0,0
OK,40,Congressional District 2,"=""4002 """,118,0,118,"325,738",33,"25,599",75,"107,395",0,0,0,114,"512,761",0,"1,656",106,0,73,0,98,0,75,39,0,42,0,0,26,0,0,0,0,0,0,0
