"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SC,45,State House District HD-039,"=""45039""","3,775",29,"3,775","9,694,631",992,"737,007","2,314","3,010,177",141,147,114,"3,642","15,284,955",126,"142,543","3,159",0,"1,914","1,527","2,211",0,"2,064","1,482",0,821,294,595,748,559,460,362,286,214,201,0
SC,45,State House District HD-040,"=""45040""","4,209",53,"4,209","10,776,891","1,010","722,926","2,645","3,334,810",222,157,85,"4,138","17,063,612",29,"47,093","3,641",55,"2,048","1,730","2,397",39,"2,521","1,431",0,600,277,666,898,546,448,387,312,201,113,0
SC,45,State House District HD-041,"=""45041""","4,842",57,"4,842","12,804,448","1,157","768,839","3,014","3,620,155",354,261,134,"4,742","19,652,005",70,"65,656","4,310",76,"2,641","1,667","3,103",44,"2,704","1,875",0,955,294,762,"1,068",726,607,531,354,216,147,0
SC,45,State House District HD-042,"=""45042""","4,391",66,"4,391","11,513,520","1,155","818,598","2,777","3,343,959",201,128,89,"4,309","17,850,418",55,"63,247","3,919",59,"2,371","1,644","2,670",42,"2,191","1,922",0,588,307,680,904,653,530,424,351,201,141,0
SC,45,State House District HD-043,"=""45043""","4,696",52,"4,696","11,925,225","1,171","822,299","2,905","3,537,139",219,121,74,"4,604","18,985,065",60,"86,998","4,126",54,"2,448","1,788","2,767",112,"2,786","1,645",0,793,334,833,"1,013",664,516,429,339,201,117,0
SC,45,State House District HD-044,"=""45044""","4,067",46,"4,067","10,406,881","1,027","726,879","2,495","3,062,185",254,119,90,"3,958","16,201,898",96,"92,105","3,550",0,"2,247","1,180","2,788",79,"2,598","1,241",0,832,332,715,904,609,434,370,287,215,188,0
SC,45,State House District HD-045,"=""45045""","3,375",32,"3,375","8,118,588",895,"678,030","1,998","2,503,542",245,141,142,"3,257","13,141,858",107,"118,429","2,916",8,"1,566","1,200","2,045",95,"2,128","1,041",0,791,231,544,719,467,349,329,245,210,192,0
SC,45,State House District HD-046,"=""45046""","3,860",55,"3,860","9,336,967","1,092","804,989","2,378","2,920,934",375,225,179,"3,759","15,405,909",100,"81,991","3,408",50,"1,800","1,671","2,035",154,"2,258","1,378",0,738,291,616,792,503,431,409,365,259,183,0
SC,45,State House District HD-047,"=""45047""","3,334",43,"3,334","8,083,660",933,"720,162","1,973","2,485,995",181,136,117,"3,235","13,215,667",99,"83,680","2,884",30,"1,554","1,386","1,853",95,"2,062","1,061",0,749,286,561,699,429,327,308,289,224,192,0
SC,45,State House District HD-048,"=""45048""","2,990",37,"2,990","7,031,461",866,"656,257","1,793","2,221,165",267,174,151,"2,895","11,701,074",94,"89,516","2,603",30,"1,321","1,323","1,568",94,"1,783","1,026",0,656,238,472,601,374,312,308,287,217,170,0
