"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
AL,01,State House District 57,"=""01057""","6,370",71,"6,370","19,052,898","1,304","862,325","3,972","5,028,235",498,514,200,"6,291","29,974,176",25,"57,578","6,007",41,"4,227","1,990","4,225",115,"3,977","2,188",0,"1,398",258,928,"1,587","1,233",790,591,490,297,151,0
AL,01,State House District 58,"=""01058""","7,671",139,"7,671","23,994,606","1,485","973,401","5,126","6,724,707",674,578,235,"7,585","37,454,610",83,"60,490","7,289",68,"5,107","2,670","4,775",202,"4,604","2,769",0,"1,729",290,"1,037","1,931","1,604",909,731,554,330,184,0
AL,01,State House District 59,"=""01059""","8,086",169,"8,086","25,684,487","1,353","867,484","5,163","6,783,267",495,480,167,"8,004","38,811,479",66,"58,764","7,618",46,"5,609","2,554","5,253",232,"4,932","2,829",0,"1,819",365,"1,289","2,248","1,689",848,668,487,272,136,0
AL,01,State House District 60,"=""01060""","6,441",100,"6,441","18,693,530","1,247","820,997","3,915","4,933,174",474,491,213,"6,360","29,500,740",40,"79,940","6,054",54,"4,288","2,070","4,120",183,"3,902","2,271",0,"1,389",275,"1,029","1,627","1,140",704,642,476,265,107,0
AL,01,State House District 61,"=""01061""","3,944",2,"3,944","10,537,181","1,005","742,605","2,402","3,013,440",142,175,70,"3,853","17,339,465",49,"75,851","3,550",0,"2,033","1,816","2,062",27,"2,224","1,487",0,851,236,560,851,618,418,346,300,161,155,0
AL,01,State House District 62,"=""01062""","4,737",45,"4,737","12,732,196","1,217","872,532","2,986","3,727,543",350,295,133,"4,657","21,184,991",67,"79,845","4,325",40,"2,540","2,224","2,381",96,"2,627","1,849",0,933,269,642,"1,067",760,557,486,394,294,215,0
AL,01,State House District 63,"=""01063""","3,600",64,"3,600","9,916,654",692,"477,180","2,147","2,677,240",185,232,121,"3,544","15,672,695",41,"46,982","3,315",58,"2,039","1,666","1,813",99,"1,981","1,379",0,645,225,579,937,584,372,288,228,145,99,0
AL,01,State House District 64,"=""01064""","4,786",33,"4,786","13,696,710","1,188","854,720","3,145","4,060,393",249,195,135,"4,680","21,652,676",72,"93,133","4,380",18,"2,446","2,396","2,348",1,"2,591","1,969",0,"1,186",249,648,"1,112",785,524,397,331,253,194,0
AL,01,State House District 65,"=""01065""","4,685",0,"4,685","13,864,508",927,"678,358","2,870","3,501,924",67,107,17,"4,590","21,117,939",15,"75,291","4,264",0,"2,813","1,355","3,186",0,"2,679","1,737",0,"1,160",104,578,"1,092",685,390,278,148,109,67,0
AL,01,State House District 66,"=""01066""","5,197",48,"5,197","14,859,951","1,246","881,372","3,391","4,341,166",194,228,111,"5,097","23,611,535",70,"75,549","4,762",2,"2,812","2,556","2,560",30,"2,674","2,253",0,"1,260",283,738,"1,200",845,584,440,351,245,186,0
