"STATE","state_fips","ZIPCODE","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
RI,44,"=""02864""","1,463",0,"1,463","2,991,358",409,"315,156",755,"838,563",82,98,96,"1,391","5,535,987",72,"67,200","1,172",0,437,564,822,77,831,529,0,290,165,232,316,170,136,146,135,92,68,0
RI,44,"=""02865""",771,0,771,"1,506,567",196,"145,807",365,"445,481",36,59,53,736,"2,823,657",35,"30,458",596,0,215,305,423,43,433,274,0,192,86,138,158,86,70,60,75,54,42,0
RI,44,"=""02871""",701,0,701,"1,251,621",180,"138,027",315,"370,056",44,41,55,657,"2,413,490",44,"34,502",544,0,195,387,265,49,334,287,0,154,87,144,133,73,60,53,57,50,44,0
RI,44,"=""02874""",167,0,167,"290,665",33,"17,373",67,"85,648",0,0,0,156,"499,878",0,"8,879",131,0,41,96,62,0,90,54,0,46,24,35,40,0,0,0,0,0,0,0
RI,44,"=""02875""",0,0,0,"43,458",0,"8,726",0,"13,541",0,0,0,0,"89,611",0,"1,130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02876""",57,0,57,"83,186",9,"9,721",9,"18,264",0,0,0,53,"124,228",0,"1,987",44,0,0,23,27,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02878""",747,0,747,"1,345,056",208,"163,783",333,"371,496",37,40,48,690,"2,508,808",57,"60,011",563,0,185,328,378,41,413,267,0,189,106,132,123,77,75,85,46,53,47,0
RI,44,"=""02879""",921,0,921,"1,712,203",185,"130,643",382,"489,051",34,41,67,849,"2,871,570",72,"57,956",693,0,285,442,409,70,498,318,0,255,147,206,187,108,76,61,57,46,32,0
RI,44,"=""02880""",43,0,43,"71,627",3,"1,855",9,"19,779",0,0,0,38,"109,580",0,"1,431",31,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02881""",74,0,74,"122,429",9,"12,964",29,"33,416",0,0,0,72,"221,621",0,592,60,0,0,39,31,0,38,29,0,0,0,0,0,0,0,0,0,0,0,0
