"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
GA,13,Long,"=""183""","1,285",0,"1,285","3,466,921",418,"315,694",915,"1,339,841",97,75,76,"1,274","6,635,347",0,"7,285","1,224",0,668,713,545,27,657,560,0,256,87,138,237,131,140,147,156,131,113,0
GA,13,Lowndes,"=""185""","14,048",124,"14,048","38,665,397","3,130","2,155,289","9,224","11,956,051",692,677,490,"13,792","63,031,916",208,"193,853","12,812",69,"7,339","6,941","6,742",315,"7,035","6,009",0,"2,739","1,019","2,361","3,424","2,118","1,430","1,257",953,685,573,0
GA,13,Lumpkin,"=""187""","2,402",0,"2,402","5,579,729",573,"444,017","1,367","1,751,325",107,64,72,"2,280","8,950,676",121,"95,219","2,074",0,"1,053","1,061","1,320",0,"1,360",844,0,718,253,376,533,315,232,213,168,141,161,0
GA,13,McDuffie,"=""189""","3,117",57,"3,117","8,812,326",719,"462,747","2,057","2,543,936",213,151,50,"3,047","13,770,185",54,"62,775","2,849",0,"1,908","1,362","1,731",0,"1,563","1,379",0,689,221,547,725,500,394,294,191,126,115,0
GA,13,McIntosh,"=""191""","1,387",0,"1,387","3,834,456",287,"197,862",901,"1,093,473",59,50,0,"1,362","5,972,773",0,"15,891","1,250",0,765,687,666,0,731,549,0,344,95,230,324,203,139,120,74,56,22,0
GA,13,Macon,"=""193""","1,740",0,"1,740","5,157,160",285,"167,619","1,103","1,361,477",82,112,0,"1,709","7,944,052",0,"38,102","1,548",0,935,721,"1,017",0,"1,107",560,0,500,82,272,467,321,192,142,82,52,0,0
GA,13,Madison,"=""195""","3,329",0,"3,329","8,893,558",863,"614,901","2,114","2,798,344",133,69,38,"3,215","14,110,895",84,"108,931","2,949",0,"1,516","1,621","1,667",0,"1,794","1,306",0,946,263,479,709,487,361,302,235,194,193,0
GA,13,Marion,"=""197""",858,0,858,"2,465,857",172,"115,038",548,"685,358",35,50,0,840,"3,859,897",0,"20,637",770,0,495,241,566,41,581,243,0,262,31,136,203,156,81,107,33,24,21,0
GA,13,Meriwether,"=""199""","2,738",0,"2,738","8,115,549",558,"359,525","1,717","2,270,448",131,187,1,"2,689","12,668,407",0,"45,845","2,527",0,"1,805",802,"1,924",0,"1,790",816,0,846,54,419,632,539,342,280,180,62,26,0
GA,13,Miller,"=""201""",718,0,718,"2,074,963",136,"88,268",479,"599,240",30,42,23,705,"3,112,786",0,"12,945",652,0,456,270,446,0,413,271,0,208,35,151,178,113,64,75,50,29,23,0
